prod_id,name,price,category,sub-category,image1,image2,Brand,description,size,,,,,
133,Striped Cargo Trousers with Elasticated Waistband,1299,Women,Bottom-Wear,CargoF16.jpg,CargoB16.jpg,SmartWear,"Upgrade your casual wardrobe with these Striped Cargo Trousers, designed for both style and practicality. The bold, vertical stripes offer a contemporary twist on traditional cargo trousers, while the elasticated waistband ensures a comfortable, flexible fit that moves with you throughout the day. Perfect for anyone looking for a relaxed yet fashion-forward look, these trousers combine a streetwear edge with everyday wearability.

Featuring multiple spacious pockets, including large cargo side pockets, these trousers offer both style and functionality, making them ideal for carrying essentials while on the go. The tapered leg design adds a modern, sleek finish to the classic cargo silhouette, making these trousers easy to pair with everything from graphic tees to button-down shirts.",S-XXL,,,,,
134,The Cargo Pant,1199,Women,Bottom-Wear,CargoF17.jpg,CargoB17.jpg,SmartWear,"These Cargo Pants are the wardrobe staple you need. Available in two colours, these pants feature a waistband with a button for a slimming effect. They have a back elastic for a close fit - say good bye to that annoying back gap. The pants feature 2 way stretch, a sheen that gives them a premium finish, soft lining on the inside (you'll feel like you're wearing PJs!) but a polished outer look. The high quality fabric means that you can say bye bye to annoying panty lines. These pants are truly superheroes - they'll solve all your common problems with bottoms! They have two side pockets and two larger patch pockets so store all your essentials with ease! 

Unlike other cargo pants, the fit it relaxed but not super baggy, so they are more flattering. The length is also perfect for the average Indian height, so they won't sweep the floor, and you won't have to get them altered! Just click buy now, receive your order, and wear with ease!

Wear it with a crop top, a tank, a t shirt or a shirt - these versatile pants go with everything! The premium fabric is wrinkle-free and colour bleeding resistant and machine washable thereby making it long lasting and easy to maintain.",S-XXL,,,,,
135,The Cargo Pant,1199,Women,Bottom-Wear,CargoF18.jpg,CargoB18.jpg,SmartWear,"These Cargo Pants are the wardrobe staple you need. Available in two colours, these pants feature a waistband with a button for a slimming effect. They have a back elastic for a close fit - say good bye to that annoying back gap. The pants feature 2 way stretch, a sheen that gives them a premium finish, soft lining on the inside (you'll feel like you're wearing PJs!) but a polished outer look. The high quality fabric means that you can say bye bye to annoying panty lines. These pants are truly superheroes - they'll solve all your common problems with bottoms! They have two side pockets and two larger patch pockets so store all your essentials with ease! 

Unlike other cargo pants, the fit it relaxed but not super baggy, so they are more flattering. The length is also perfect for the average Indian height, so they won't sweep the floor, and you won't have to get them altered! Just click buy now, receive your order, and wear with ease!

Wear it with a crop top, a tank, a t shirt or a shirt - these versatile pants go with everything! The premium fabric is wrinkle-free and colour bleeding resistant and machine washable thereby making it long lasting and easy to maintain.",S-XXL,,,,,
136,The Parachute Pant,890,Women,Bottom-Wear,CargoF19.jpg,CargoB19.jpg,SmartWear,"Our Parachute Pant is here, and it's giving fashion girle! Boring parachute pants are just not a vibe anymore - our pants are a party and will take your fit from okay-okay to slaying! Fashion enthusiasts or newbies - these pants are for everyone. Made from a cotton fabric, unlike other parachute pants these are super breathable and comfortable to spend your day in. The drawstring detail at the bottom means that both our petite babes and long legged girlies are covered - adjust the length easily as you wish. The elasticated waist with a drawstring also means these pants can shrink or expand with you EASILY, so click buy now with no hesitation. Throw them into the washing machine worry free, they wont bleed colour. The two side pockets are convenient to slip your phone and cash into, and the two bigger pockets on the leg of the pants provide a fun detail, and extra storage!",S-XXL,,,,,
137,The Parachute Pant,999,Women,Bottom-Wear,CargoF20.jpg,CargoB20.jpg,SmartWear,"Our Parachute Pant is here, and it's giving fashion girle! Boring parachute pants are just not a vibe anymore - our pants are a party and will take your fit from okay-okay to slaying! Fashion enthusiasts or newbies - these pants are for everyone. Made from a cotton fabric, unlike other parachute pants these are super breathable and comfortable to spend your day in. The drawstring detail at the bottom means that both our petite babes and long legged girlies are covered - adjust the length easily as you wish. The elasticated waist with a drawstring also means these pants can shrink or expand with you EASILY, so click buy now with no hesitation. Throw them into the washing machine worry free, they wont bleed colour. The two side pockets are convenient to slip your phone and cash into, and the two bigger pockets on the leg of the pants provide a fun detail, and extra storage!",S-XXL,,,,,
138,The Parachute Pant,799,Women,Bottom-Wear,CargoF21.jpg,CargoB21.jpg,SmartWear,"Our Parachute Pant is here, and it's giving fashion girle! Boring parachute pants are just not a vibe anymore - our pants are a party and will take your fit from okay-okay to slaying! Fashion enthusiasts or newbies - these pants are for everyone. Made from a cotton fabric, unlike other parachute pants these are super breathable and comfortable to spend your day in. The drawstring detail at the bottom means that both our petite babes and long legged girlies are covered - adjust the length easily as you wish. The elasticated waist with a drawstring also means these pants can shrink or expand with you EASILY, so click buy now with no hesitation. Throw them into the washing machine worry free, they wont bleed colour. The two side pockets are convenient to slip your phone and cash into, and the two bigger pockets on the leg of the pants provide a fun detail, and extra storage!",S-XXL,,,,,
139,The Parachute Pant,899,Women,Bottom-Wear,CargoF22.jpg,CargoB22.jpg,SmartWear,"Our Parachute Pant is here, and it's giving fashion girle! Boring parachute pants are just not a vibe anymore - our pants are a party and will take your fit from okay-okay to slaying! Fashion enthusiasts or newbies - these pants are for everyone. Made from a cotton fabric, unlike other parachute pants these are super breathable and comfortable to spend your day in. The drawstring detail at the bottom means that both our petite babes and long legged girlies are covered - adjust the length easily as you wish. The elasticated waist with a drawstring also means these pants can shrink or expand with you EASILY, so click buy now with no hesitation. Throw them into the washing machine worry free, they wont bleed colour. The two side pockets are convenient to slip your phone and cash into, and the two bigger pockets on the leg of the pants provide a fun detail, and extra storage!",S-XXL,,,,,
140,High Waisted Stretchy Parallel Pants,799,Women,Bottom-Wear,PantsF1.jpg,PantsB1.jpg,SmartWear,"Super Stretchy High Waisted Flared Pants are the wardrobe staple you need. Available in four yummy colors, these pants feature a wide waistband for a super slimming effect. Wear it with a crop top or an oversized T-shirt and get ready to ace your everyday look! The premium fabric is wrinkle-free and colour bleeding resistant and machine washable thereby making it long lasting and easy to maintain.",S-XXL,,,,,
141,High Waisted Stretchy Parallel Pants,899,Women,Bottom-Wear,PantsF2.jpg,PantsB2.jpg,SmartWear,"Super Stretchy High Waisted Flared Pants are the wardrobe staple you need. Available in four yummy colors, these pants feature a wide waistband for a super slimming effect. Wear it with a crop top or an oversized T-shirt and get ready to ace your everyday look! The premium fabric is wrinkle-free and colour bleeding resistant and machine washable thereby making it long lasting and easy to maintain.",S-XXL,,,,,
142,High Waisted Stretchy Parallel Pants,749,Women,Bottom-Wear,PantsF3.jpg,PantsB3.jpg,SmartWear,"Super Stretchy High Waisted Flared Pants are the wardrobe staple you need. Available in four yummy colors, these pants feature a wide waistband for a super slimming effect. Wear it with a crop top or an oversized T-shirt and get ready to ace your everyday look! The premium fabric is wrinkle-free and colour bleeding resistant and machine washable thereby making it long lasting and easy to maintain.",S-XXL,,,,,
143,High Waisted Stretchy Parallel Pants,899,Women,Bottom-Wear,PantsF4.jpg,PantsB4.jpg,SmartWear,"Super Stretchy High Waisted Flared Pants are the wardrobe staple you need. Available in four yummy colors, these pants feature a wide waistband for a super slimming effect. Wear it with a crop top or an oversized T-shirt and get ready to ace your everyday look! The premium fabric is wrinkle-free and colour bleeding resistant and machine washable thereby making it long lasting and easy to maintain.",S-XXL,,,,,
144,Printed Ruffled Skirt with Attached Shorts,690,Women,Bottom-Wear,SkirtF1.jpg,SkirtB1.jpg,SmartWear,"Look high on style, in this printed ruffled skort. Featuring an elasticated waistband, the skort gives you the comfort of shorts with the flowy flair of a skirt! The oh-so-trendy silhouette is bound to flatter any body type. Pair it with a tank or bodysuit and sneakers for a fun summer look! Wear it with heels for a fun brunch fit or your favourite flats for vacation. The premium fabric is wrinkle resistant, machine washable and colour bleeding resistant, so wear it with ease.",S-XXL,,,,,
145,Printed Ruffled Skirt with Attached Shorts,749,Women,Bottom-Wear,SkirtF2.jpg,SkirtB2.jpg,SmartWear,"Look high on style, in this printed ruffled skort. Featuring an elasticated waistband, the skort gives you the comfort of shorts with the flowy flair of a skirt! The oh-so-trendy silhouette is bound to flatter any body type. Pair it with a tank or bodysuit and sneakers for a fun summer look! Wear it with heels for a fun brunch fit or your favourite flats for vacation. The premium fabric is wrinkle resistant, machine washable and colour bleeding resistant, so wear it with ease.",S-XXL,,,,,
146,Printed Ruffled Skirt with Attached Shorts,699,Women,Bottom-Wear,SkirtF3.jpg,SkirtB3.jpg,SmartWear,"Look high on style, in this printed ruffled skort. Featuring an elasticated waistband, the skort gives you the comfort of shorts with the flowy flair of a skirt! The oh-so-trendy silhouette is bound to flatter any body type. Pair it with a tank or bodysuit and sneakers for a fun summer look! Wear it with heels for a fun brunch fit or your favourite flats for vacation. The premium fabric is wrinkle resistant, machine washable and colour bleeding resistant, so wear it with ease.",S-XXL,,,,,
147,Printed Ruffled Skirt with Attached Shorts,599,Women,Bottom-Wear,SkirtF4.jpg,SkirtB4.jpg,SmartWear,"Look high on style, in this printed ruffled skort. Featuring an elasticated waistband, the skort gives you the comfort of shorts with the flowy flair of a skirt! The oh-so-trendy silhouette is bound to flatter any body type. Pair it with a tank or bodysuit and sneakers for a fun summer look! Wear it with heels for a fun brunch fit or your favourite flats for vacation. The premium fabric is wrinkle resistant, machine washable and colour bleeding resistant, so wear it with ease.",S-XXL,,,,,
148,Gathered Midi Skirt with a slit,870,Women,Bottom-Wear,SkirtF5.jpg,SkirtB5.jpg,SmartWear,"The Gathered Midi Skirt with a Front Slit in a lovely tie and dye fabric is just screaming VACAY! The black is elasticated for a comfortable fit. Pair it with the matching top, or a white tank and you are ready for your Goa moments or for a cute dinner date.",S-XXL,,,,,
149,Pleated Midi Skirt,699,Women,Bottom-Wear,SkirtF6.jpg,SkirtB6.jpg,SmartWear,"Look high on style, by wearing this pleated crepe skirt. Featuring an elasticated waistband, this trendy and uber chic piece gives you a perfect feminine charm. The oh-so-trendy silhouette is bound to flatter any body type. If that's not enough? It's also available in plus sizes. You can pair this up with blouse top and high heels or flats to look like a stunner!",S-XXL,,,,,
150,Pleated Midi Skirt,649,Women,Bottom-Wear,SkirtF7.jpg,SkirtB7.jpg,SmartWear,"Look high on style, by wearing this pleated crepe skirt. Featuring an elasticated waistband, this trendy and uber chic piece gives you a perfect feminine charm. The oh-so-trendy silhouette is bound to flatter any body type. If that's not enough? It's also available in plus sizes. You can pair this up with blouse top and high heels or flats to look like a stunner!",S-XXL,,,,,
151,Pleated Midi Skirt,549,Women,Bottom-Wear,SkirtF8.jpg,SkirtB8.jpg,SmartWear,"Look high on style, by wearing this pleated crepe skirt. Featuring an elasticated waistband, this trendy and uber chic piece gives you a perfect feminine charm. The oh-so-trendy silhouette is bound to flatter any body type. If that's not enough? It's also available in plus sizes. You can pair this up with blouse top and high heels or flats to look like a stunner!",S-XXL,,,,,
152,Pleated Midi Skirt,799,Women,Bottom-Wear,SkirtF9.jpg,SkirtB9.jpg,SmartWear,"Look high on style, by wearing this pleated crepe skirt. Featuring an elasticated waistband, this trendy and uber chic piece gives you a perfect feminine charm. The oh-so-trendy silhouette is bound to flatter any body type. If that's not enough? It's also available in plus sizes. You can pair this up with blouse top and high heels or flats to look like a stunner!",S-XXL,,,,,
153,Pleated Midi Skirt,899,Women,Bottom-Wear,SkirtF10.jpg,SkirtB10.jpg,SmartWear,"Look high on style, by wearing this pleated crepe skirt. Featuring an elasticated waistband, this trendy and uber chic piece gives you a perfect feminine charm. The oh-so-trendy silhouette is bound to flatter any body type. If that's not enough? It's also available in plus sizes. You can pair this up with blouse top and high heels or flats to look like a stunner!",S-XXL,,,,,
154,Pleated Midi Skirt,798,Women,Bottom-Wear,SkirtF11.jpg,SkirtB11.jpg,SmartWear,"Look high on style, by wearing this pleated crepe skirt. Featuring an elasticated waistband, this trendy and uber chic piece gives you a perfect feminine charm. The oh-so-trendy silhouette is bound to flatter any body type. If that's not enough? It's also available in plus sizes. You can pair this up with blouse top and high heels or flats to look like a stunner!",S-XXL,,,,,
155,Men's Lace-up Sports Shoe -  Teal Green,1399,Men,Shoes,shoesF1.jpg,shoesB1.jpg,SmartWear,"These lace up shoes  are sturdier & light in weight. They are comfortable & provide support to your feet. Pick different prints & pattern to get a fun & cool look. You can pair it up with your jeans, tracks, sweatpants, shorts or chinos for a casual & sporty look. You can use it for activities such as gym, tennis, running, athletic, workout, walking etc. or also as a fashion statement. Care instructions: Allow the footwear to de-odorize regularly. Dust the surface using a clean cloth to remove the dirt.",06-Oct,,,,,
156,Men's Night Glow Sports Shoe - Navy Blue Orange,899,Men,Shoes,shoesF2.jpg,shoesB2.jpg,SmartWear,"These lace up shoes  are sturdier & light in weight. They are comfortable & provide support to your feet. Pick different prints & pattern to get a fun & cool look. You can pair it up with your jeans, tracks, sweatpants, shorts or chinos for a casual & sporty look. You can use it for activities such as gym, tennis, running, athletic, workout, walking etc. or also as a fashion statement. Care instructions: Allow the footwear to de-odorize regularly. Dust the surface using a clean cloth to remove the dirt.",06-Oct,,,,,
157,Men's Lace-up Walking Shoe -  White,1399,Men,Shoes,shoesF3.jpg,shoesB3.jpg,SmartWear,"These lace up shoes are sturdier & light in weight. They are comfortable & provide support to your feet. Pick different prints & pattern to get a fun & cool look. You can pair it up with your jeans, tracks, sweatpants, shorts or chinos for a casual & sporty look. You can use it for activities such as gym, tennis, running, athletic, workout, walking etc. or also as a fashion statement. Care instructions: Allow the footwear to de-odorize regularly. Dust the surface using a clean cloth to remove the dirt.",06-Oct,,,,,
158,Men's Lace-up Sports Shoe - Black Copper,1499,Men,Shoes,shoesF4.jpg,shoesB4.jpg,SmartWear,"Men's Sports Shoe, designed for performance, comfort, and style. Engineered with a TPR Sole for durability and a sleek, responsive feel, this shoe features an advanced Xtrabounce Midsole that offers enhanced cushioning and energy return with every step. The Breathable Air Mesh Upper ensures optimal airflow, keeping your feet cool and dry during intense workouts or casual wear. A Lace-up Closure provides a secure, customizable fit, while the Cushioned Insole adds extra comfort for all-day wear. Perfect for the active man who values both functionality and fashion, the Men's Sports Shoe is your go-to choice for all-day performance and style.",06-Oct,,,,,
159,Men's Two-Tone Sneakers - White Black,699,Men,Shoes,shoesF5.jpg,shoesB5.jpg,SmartWear,"Step into style and comfort with  Men's Sneakers. These stylish kicks are designed to keep your feet feeling fresh and supported throughout the day. Featuring a lightweight and breathable upper, they offer excellent ventilation to keep your feet cool and dry. The cushioned insole provides superior comfort, while the durable outsole ensures long-lasting wear. Perfect for casual outings, gym workouts, or everyday wear,  Men's Sneakers are the ideal choice for men who value both style and comfort.",06-Oct,,,,,
160,Men's Casual Sneakers - Black Brown,1099,Men,Shoes,shoesF6.jpg,shoesB6.jpg,SmartWear,"Step into style and comfort with  Men's Sneakers. These stylish kicks are designed to keep your feet feeling fresh and supported throughout the day. Featuring a lightweight and breathable upper, they offer excellent ventilation to keep your feet cool and dry. The cushioned insole provides superior comfort, while the durable outsole ensures long-lasting wear. Perfect for casual outings, gym workouts, or everyday wear, Men's Sneakers are the ideal choice for men who value both style and comfort. ",06-Oct,,,,,
161,Men's Sports Sneakers - White Blue,1199,Men,Shoes,shoesF7.jpg,shoesB7.jpg,SmartWear,"Elevate your active lifestyle with the  lace-up sports sneakers. These lightweight kicks feature a breathable outer material that keeps your feet cool and dry during intense workouts. The secure lace-up design ensures a customized fit, while the flexible sole provides excellent traction and support. Whether you're hitting the gym or going for a run, these sneakers are the perfect choice for active individuals seeking style and functionality.",06-Oct,,,,,
162,Men Walking Shoes - White,799,Men,Shoes,shoesF8.jpg,shoesB8.jpg,SmartWear,"These lace up shoes are sturdier & light in weight. They are comfortable & provide support to your feet. Pick different prints & pattern to get a fun & cool look. You can pair it up with your jeans, tracks, sweatpants, shorts or chinos for a casual & sporty look. You can use it for activities such as gym, tennis, running, athletic, workout, walking etc. or also as a fashion statement. Care instructions: Allow the footwear to de-odorize regularly. Dust the surface using a clean cloth to remove the dirt.",06-Oct,,,,,
163,Men Walking Shoes - Grey white,759,Men,Shoes,shoesF9.jpg,shoesB9.jpg,SmartWear,"These lace up shoes are sturdier & light in weight. They are comfortable & provide support to your feet. Pick different prints & pattern to get a fun & cool look. You can pair it up with your jeans, tracks, sweatpants, shorts or chinos for a casual & sporty look. You can use it for activities such as gym, tennis, running, athletic, workout, walking etc. or also as a fashion statement. Care instructions: Allow the footwear to de-odorize regularly. Dust the surface using a clean cloth to remove the dirt.",06-Oct,,,,,
164,Leather Men formals Shoes - Black,1199,Men,Shoes,shoesF10.jpg,shoesB10.jpg,SmartWear,"Meet our new lineup of men's formal shoes, crafted for comfort. The new lineup of leather shoes crafted from high-quality leather offers both comfort and style. perfected for the professionals in you.

Care instructions:
To remove dirt or surface residue, use a soft damp cloth. Gently rub for removal. For a deeper clean, use a leather cleaner to help preserve the natural smooth oils instead of stripping them.

To prevent the leather from losing suppleness over time use a wax-free leather conditioner that will nourish and restore the flexibility and suppleness of your leather goodies

Leather is a natural material, please, store your leather Shoes in a breathable, non-plastic container to prevent the growth of bacteria and mildew.",06-Oct,,,,,
165,Leather Men formals Shoes - Brown,1199,Men,Shoes,shoesF11.jpg,shoesB11.jpg,SmartWear,"Meet our new lineup of men's formal shoes, crafted for comfort. The new lineup of leather shoes crafted from high-quality leather offers both comfort and style. perfected for the professionals in you.

Care instructions:
To remove dirt or surface residue, use a soft damp cloth. Gently rub for removal. For a deeper clean, use a leather cleaner to help preserve the natural smooth oils instead of stripping them.

To prevent the leather from losing suppleness over time use a wax-free leather conditioner that will nourish and restore the flexibility and suppleness of your leather goodies

Leather is a natural material, please, store your leather Shoes in a breathable, non-plastic container to prevent the growth of bacteria and mildew.",06-Oct,,,,,
166,Leather Men formals Shoes -  Tan,1299,Men,Shoes,shoesF12.jpg,shoesB12.jpg,SmartWear,"Meet our new lineup of men's formal shoes, crafted for comfort. The new lineup of leather shoes crafted from high-quality leather offers both comfort and style. perfected for the professionals in you.

Care instructions:
To remove dirt or surface residue, use a soft damp cloth. Gently rub for removal. For a deeper clean, use a leather cleaner to help preserve the natural smooth oils instead of stripping them.

To prevent the leather from losing suppleness over time use a wax-free leather conditioner that will nourish and restore the flexibility and suppleness of your leather goodies

Leather is a natural material, please, store your leather Shoes in a breathable, non-plastic container to prevent the growth of bacteria and mildew.",06-Oct,,,,,
167,Casual Backpack - Khaki,799,Unisex,Bag,BagF1.jpg,BagB1.jpg,SmartWear,"Looking for a college bag that can keep up with your busy lifestyle? The backpack in khaki is the perfect choice for both boys and girls. It's stylish, functional, and durable enough to take on everyday use, whether you're heading to college, school, tuition, or planning a short holiday trip.
So why settle for an ordinary backpack when you can have a stylish and functional college bag that's built to keep up with your busy lifestyle? Choose the  backpack today and get ready to take on the world in style!",M-L,,,,,
168, Casual Backpack - Blue,799,Unisex,Bag,BagF2.jpg,BagB2.jpg,SmartWear,"Looking for a college bag that can keep up with your busy lifestyle? The backpack in khaki is the perfect choice for both boys and girls. It's stylish, functional, and durable enough to take on everyday use, whether you're heading to college, school, tuition, or planning a short holiday trip.
So why settle for an ordinary backpack when you can have a stylish and functional college bag that's built to keep up with your busy lifestyle? Choose the  backpack today and get ready to take on the world in style!",M-L,,,,,
169,Casual Backpack - Maroon,799,Unisex,Bag,BagF3.jpg,BagB3.jpg,SmartWear,"Looking for a college bag that can keep up with your busy lifestyle? The backpack in khaki is the perfect choice for both boys and girls. It's stylish, functional, and durable enough to take on everyday use, whether you're heading to college, school, tuition, or planning a short holiday trip.
So why settle for an ordinary backpack when you can have a stylish and functional college bag that's built to keep up with your busy lifestyle? Choose the  backpack today and get ready to take on the world in style!",M-L,,,,,
170,Casual Backpack - Teal,799,Unisex,Bag,BagF4.jpg,BagB4.jpg,SmartWear,"Looking for a college bag that can keep up with your busy lifestyle? The backpack in khaki is the perfect choice for both boys and girls. It's stylish, functional, and durable enough to take on everyday use, whether you're heading to college, school, tuition, or planning a short holiday trip.
So why settle for an ordinary backpack when you can have a stylish and functional college bag that's built to keep up with your busy lifestyle? Choose the  backpack today and get ready to take on the world in style!",M-L,,,,,
171,Laptop Bag - Black,1499,Unisex,Bag,BagF5.jpg,BagB5.jpg,SmartWear,"Our take on the Everyday Office Backpack. A Classy and Functional Statement

TYPE 	15 inch Laptop Bag
FABRIC & LINING	500X500 D Knotted Dobby & 1680 D Oxford materials
COMPARTMENTS	2 Spacious compartments with padded laptop casing & Standard pocket organizers
CAPACITY	25 Liter
DIMENSIONS & WEIGHT	
46x34x25cm (HxLxW)

0.6335 Kg

WATER RESISTANT
YES
KEY FEATURES	Padded laptop casing, Water bottle holder, & Rain cover included
GENDER	UNISEX
WARRANTY
12 Months against manufacturing defect",M-L,,,,,
172,Laptop Bag - Blue,1499,Unisex,Bag,BagF6.jpg,BagB6.jpg,SmartWear,"Our take on the Everyday Office Backpack. A Classy and Functional Statement

TYPE 	15 inch Laptop Bag
FABRIC & LINING	500X500 D Knotted Dobby & 1680 D Oxford materials
COMPARTMENTS	2 Spacious compartments with padded laptop casing & Standard pocket organizers
CAPACITY	25 Liter
DIMENSIONS & WEIGHT	
46x34x25cm (HxLxW)

0.6335 Kg

WATER RESISTANT
YES
KEY FEATURES	Padded laptop casing, Water bottle holder, & Rain cover included
GENDER	UNISEX
WARRANTY
12 Months against manufacturing defect",M-L,,,,,
173,Waist bag - Black,499,Unisex,Bag,BagF7.jpg,BagB7.jpg,SmartWear,"Introducing the Waist Bag, a versatile and reliable companion for both men and women on the go. This waist bag is thoughtfully designed with a range of features to enhance your convenience and keep your belongings safe.",M-L,,,,,
174,Waist bag - Grey,499,Unisex,Bag,BagF8.jpg,BagB8.jpg,SmartWear,"Introducing the Waist Bag, a versatile and reliable companion for both men and women on the go. This waist bag is thoughtfully designed with a range of features to enhance your convenience and keep your belongings safe.",M-L,,,,,
175,Special Duffel Bag - Orange,1199,Unisex,Bag,BagF9.jpg,BagB9.jpg,SmartWear,"Introducing the  Travel Duffel Bag, your perfect companion for all your travel adventures. This duffel bag combines durability, style, and functionality to ensure a hassle-free and enjoyable travel experience.",M-L,,,,,
176,Special Duffel Bag - Teal,1199,Unisex,Bag,BagF10.jpg,BagB10.jpg,SmartWear,"Introducing the  Travel Duffel Bag, your perfect companion for all your travel adventures. This duffel bag combines durability, style, and functionality to ensure a hassle-free and enjoyable travel experience.",M-L,,,,,
177,Hades Classic Silver Thick Bracelet,200,Men,Bracelet,BraceletF1.jpg,BraceletB1.jpg,SmartWear,"A versatile and stylish accessory that perfectly complements any outfit. this bracelet is designed to last and stand the test of time. Featuring a sleek and modern design, it adds a touch of sophistication to your wrist. Whether you're going out for a dinner date or attending a casual event.",-,,,,,
178,Hunter Band - Golden,250,Men,Bracelet,BraceletF2.jpg,BraceletB2.jpg,SmartWear,"Elevate your ensemble with our handsome bracelet! This eye-catching accessory is meticulously handcrafted, blending timeless charm with modern aesthetics. Made with love and attention to detail, it adds a touch of elegance to any outfit. Crafted from top-quality materials, our bracelet offers both durability and a lightweight feel, ensuring day-long comfort. Its versatile design makes it perfect for any occasion, whether it's a formal event or a casual hangout. Whether you're treating yourself or searching for a thoughtful gift, our bracelet is bound to please even the most discerning wearer.",-,,,,,
179,Strength Beaded Stone Band - Gold,350,Men,Bracelet,BraceletF3.jpg,BraceletB3.jpg,SmartWear,"Bring out your fashion-forward style with our chic bracelets! Crafted with utmost precision and attention to detail, this bracelets is designed to make a statement. The high-quality materials used guarantee durability, while the sleek and modern design ensures versatility. Whether it's a casual outing or a formal event, this bracelets will effortlessly elevate your look. Embrace your unique sense of fashion and accessorize with our stylish bracelets today!",-,,,,,
180,Lion Golden Beaded Band,350,Men,Bracelet,BraceletF4.jpg,BraceletB4.jpg,SmartWear,"Elevate your style with our exquisite Natural Stone Beaded Bracelets. This bracelet is carefully handmade using natural stones, known for their unique patterns and soothing energy. Embrace the calming beauty of nature while effortlessly enhancing your look, as our lightweight bracelets are designed to ensure all-day comfort.",-,,,,,
181,Bag Mitts Silver Cuff,250,Men,Bracelet,BraceletF5.jpg,BraceletB5.jpg,SmartWear,"Upgrade your accessory game with our trendy bracelet! Meticulously designed, this bracelet showcases a contemporary style that reflects your unique personality. Made with premium materials, it guarantees durability and ensures a secure fit. Whether you're attending a business meeting or going out with friends, this versatile piece effortlessly enhances your overall look. Its lightweight construction ensures maximum comfort, making it an indispensable addition to your everyday wardrobe.",-,,,,,
182,Presidential Beaded Black Bracelet,350,Men,Bracelet,BraceletF6.jpg,BraceletB6.jpg,SmartWear,"Looking for a versatile accessory that adds a touch of elegance to any outfit? Look no further. Made with high-quality materials and designed to fit comfortably on your wrist, it's the perfect piece to wear on its own or stack with other bracelets for a chic, layered look. Whether you're dressing up for a night out or just running errands, this bracelet is the perfect finishing touch.",-,,,,,
183,Elite Gold Tanned Band,250,Men,Bracelet,BraceletF7.jpg,BraceletB7.jpg,SmartWear,"Say hello to our latest addition to men's accessories - the stylish and versatile Men Bracelet! Crafted with utmost precision and attention to detail, this bracelet is designed to effortlessly elevate any outfit. Made with premium quality materials, this lightweight accessory not only adds a touch of sophistication but also ensures comfortable wear throughout the day. Whether you're heading to a formal event or a casual outing, this bracelet is bound to make a statement.",-,,,,,
184,Heliocentric Silver Pendant,450,Men,Chain,ChainF1.jpg,ChainB1.jpg,SmartWear,"A must-have accessory for every jewelry collection. Crafted with high-quality materials, this chain exudes timeless elegance, adding charm to any outfit you wear.Whether it's a formal event, a casual outing, or just a day at the office, our Classic Necklace effortlessly complements any ensemble",-,,,,,
185,Cosmic Noir Chain,599,Men,Chain,ChainF2.jpg,ChainB2.jpg,SmartWear,"Add a touch of sophistication to your style with our top-notch chain! Carefully handpicked to combine both trendiness and toughness, this chain is a must-have accessory for the fashion-forward gentleman. It's designed to be lightweight, ensuring a comfortable and hassle-free experience while flaunting an effortlessly trendy look throughout the day.",-,,,,,
186,Black Magic Chains,250,Men,Chain,ChainF3.jpg,ChainB3.jpg,SmartWear,"Indulge in the beauty of our Classic jewellery, a piece that transcends trends and celebrates everlasting elegance. Meticulously crafted with attention to detail, this showcases our commitment to quality and style .Wear it as a reminder of your own inner beauty or surprise someone dear with a gift that will truly be cherished.",-,,,,,
187,Golden Voltage Necklace,249,Men,Chain,ChainF4.jpg,ChainB4.jpg,SmartWear,"Indulge in the beauty of our Classic jewellery, a piece that transcends trends and celebrates everlasting elegance. Meticulously crafted with attention to detail, this showcases our commitment to quality and style .Wear it as a reminder of your own inner beauty or surprise someone dear with a gift that will truly be cherished.",-,,,,,
188,Black Lion Teeth Locket,159,Men,Chain,ChainF5.jpg,ChainB5.jpg,SmartWear,"Indulge in the beauty of our Classic jewellery, a piece that transcends trends and celebrates everlasting elegance. Meticulously crafted with attention to detail, this showcases our commitment to quality and style .Wear it as a reminder of your own inner beauty or surprise someone dear with a gift that will truly be cherished.",-,,,,,
189,Jordan Blue Chain,499,Men,Chain,ChainF6.jpg,ChainB6.jpg,SmartWear,"Grab attention and showcase your unique sense of style. This chain is a must-have accessory for every modern You. Made to be lightweight and comfortable, it effortlessly adds an edgy touch to any ensemble. Elevate your fashion game and stand out from the crowd with our Chic Pendant Chain!",-,,,,,
190,Monstrous Marvel Golden Pendant,350,Men,Chain,ChainF7.jpg,ChainB7.jpg,SmartWear,"Say Hello to our exquisite Pendant: Elevate your accessory game with our Modern crafted pendant. Made with precision and passion, this pendant is a unique piece of art that exudes fashion. The smooth, polished stone is carefully set. Whether you're dressing up for a special occasion or adding a touch of elegance to your everyday look, our Stone Pendant is the perfect choice.",-,,,,,
191,Night King Skull Pendant,250,Men,Chain,ChainF8.jpg,ChainB8.jpg,SmartWear,"Elevate your fashion quotient with our premium men's chain! Meticulously curated with a blend of style and durability, this chain is a must-have accessory for the modern man. Its lightweight construction ensures a hassle-free wearing experience, allowing you to effortlessly rock a fashionable look all day long. This versatile chain effortlessly transitions from day to night, making it ideal for any occasion. With our men's chain, you can effortlessly express your individuality and make a statement wherever you go.",-,,,,,
